Day,Hour,Dir,Spd
150,23,120,0.11409396
150,24,120,0.073825503
151,1,120,0
151,2,120,0.040268456
151,3,110,0.073825503
151,4,120,0
151,5,110,0
151,6,110,0.006711409
151,7,120,0.093959732
151,8,120,0.120805369
151,9,130,0.100671141
151,10,130,0.093959732
151,11,130,0.093959732
151,12,130,0.11409396
151,13,140,0.040268456
151,14,290,0.134228188
151,15,290,0.134228188
151,16,290,0.093959732
151,17,280,0.10738255
151,18,290,0.11409396
151,19,290,0.120805369
151,20,290,0
151,21,300,0
151,22,260,0
151,23,260,0
151,24,280,0
152,1,220,0
152,2,60,0
152,3,170,0
152,4,70,0
152,5,110,0
152,6,110,0
152,7,100,0
152,8,120,0.067114094
152,9,130,0.167785235
152,10,130,0.234899329
152,11,120,0.268456376
152,12,120,0.308724832
152,13,120,0.322147651
152,14,120,0.355704698
152,15,120,0.33557047
152,16,120,0.315436242
152,17,130,0.315436242
152,18,120,0.275167785
152,19,120,0.174496644
152,20,120,0.201342282
152,21,120,0.22147651
152,22,130,0.167785235
152,23,120,0.187919463
152,24,130,0.181208054
153,1,130,0.147651007
153,2,130,0.161073826
153,3,130,0.174496644
153,4,130,0.22147651
153,5,130,0.22147651
153,6,130,0.234899329
153,7,130,0.181208054
153,8,120,0.187919463
153,9,130,0.181208054
153,10,130,0.187919463
153,11,120,0.214765101
153,12,130,0.248322148
153,13,120,0.22147651
153,14,120,0.194630872
153,15,120,0.154362416
153,16,130,0.154362416
153,17,130,0.187919463
153,18,120,0.167785235
153,19,130,0.053691275
153,20,130,0.11409396
153,21,120,0.073825503
153,22,120,0
153,23,120,0
153,24,130,0
154,1,120,0
154,2,100,0
154,3,110,0
154,4,130,0
154,5,110,0
154,6,140,0
154,7,280,0
154,8,280,0
154,9,240,0
154,10,270,0
154,11,40,0.033557047
154,12,240,0.040268456
154,13,130,0.187919463
154,14,130,0.214765101
154,15,130,0.214765101
154,16,130,0.181208054
154,17,130,0.140939597
154,18,120,0.161073826
154,19,130,0.214765101
154,20,120,0.241610738
154,21,120,0.147651007
154,22,120,0.174496644
154,23,120,0.208053691
154,24,120,0.295302013
155,1,120,0.261744966
155,2,120,0.228187919
155,3,120,0.234899329
155,4,120,0.214765101
155,5,120,0.194630872
155,6,120,0.208053691
155,7,120,0.208053691
155,8,120,0.228187919
155,9,130,0.161073826
155,10,120,0.194630872
155,11,,
155,12,130,0.234899329
155,13,130,0.234899329
155,14,130,0.241610738
155,15,130,0.248322148
155,16,130,0.194630872
155,17,130,0.208053691
155,18,120,0.234899329
155,19,120,0.255033557
155,20,130,0.248322148
155,21,130,0.208053691
155,22,120,0.174496644
155,23,120,0.167785235
155,24,120,0.161073826
156,1,120,0.127516779
156,2,120,0.187919463
156,3,130,0.181208054
156,4,120,0.167785235
156,5,130,0.147651007
156,6,130,0.140939597
156,7,120,0.154362416
156,8,120,0.140939597
156,9,120,0.174496644
156,10,130,0.120805369
156,11,130,0.10738255
156,12,150,0.053691275
156,13,230,0.020134228
156,14,270,0.093959732
156,15,290,0.11409396
156,16,120,0.046979866
156,17,120,0.060402685
156,18,120,0.093959732
156,19,130,0.100671141
156,20,130,0.154362416
156,21,120,0.134228188
156,22,120,0.10738255
156,23,120,0.060402685
156,24,120,0.046979866
157,1,,
157,2,120,0
157,3,110,0
157,4,280,0
157,5,260,0
157,6,270,0
157,7,260,0
157,8,240,0.006711409
157,9,270,0.020134228
157,10,280,0
157,11,140,0
157,12,130,0.10738255
157,13,130,0.208053691
157,14,130,0.228187919
157,15,130,0.268456376
157,16,130,0.268456376
157,17,120,0.22147651
157,18,120,0.208053691
157,19,130,0.208053691
157,20,120,0.22147651
157,21,130,0.214765101
157,22,130,0.201342282
157,23,130,0.181208054
157,24,120,0.120805369
158,1,120,0.087248322
158,2,130,0.11409396
158,3,120,0.127516779
158,4,120,0.154362416
158,5,120,0.134228188
158,6,130,0.127516779
158,7,130,0.067114094
158,8,120,0.100671141
158,9,130,0.100671141
158,10,130,0.22147651
158,11,130,0.208053691
158,12,130,0.174496644
158,13,140,0.167785235
158,14,130,0.174496644
158,15,120,0.208053691
158,16,130,0.201342282
158,17,130,0.208053691
158,18,130,0.194630872
158,19,130,0.167785235
158,20,130,0.134228188
158,21,130,0.147651007
158,22,120,0.154362416
158,23,120,0.147651007
158,24,120,0.181208054
159,1,130,0.140939597
159,2,130,0.140939597
159,3,120,0.127516779
159,4,120,0.093959732
159,5,120,0.187919463
159,6,130,0.161073826
159,7,120,0.214765101
159,8,120,0.181208054
159,9,120,0.248322148
159,10,120,0.194630872
159,11,120,0.228187919
159,12,120,0.208053691
159,13,120,0.241610738
159,14,120,0.22147651
159,15,130,0.228187919
159,16,130,0.214765101
159,17,120,0.174496644
159,18,110,0.134228188
159,19,110,0.140939597
159,20,110,0.154362416
159,21,120,0.127516779
159,22,120,0.181208054
159,23,120,0.161073826
159,24,120,0.187919463
160,1,120,0.194630872
160,2,120,0.174496644
160,3,120,0.174496644
160,4,120,0.147651007
160,5,120,0.11409396
160,6,120,0.006711409
160,7,120,0.10738255
160,8,120,0.214765101
160,9,120,0.288590604
160,10,120,0.308724832
160,11,130,0.281879195
160,12,120,0.255033557
160,13,130,0.228187919
160,14,140,0.201342282
160,15,130,0.147651007
160,16,120,0.194630872
160,17,130,0.187919463
160,18,120,0.161073826
160,19,120,0.161073826
160,20,130,0.161073826
160,21,120,0.140939597
160,22,120,0.154362416
160,23,120,0.167785235
160,24,120,0.161073826
161,1,120,0.11409396
161,2,120,0.087248322
161,3,120,0.087248322
161,4,100,0.013422819
161,5,100,0
161,6,290,0.013422819
161,7,270,0.087248322
161,8,290,0.093959732
161,9,10,0.067114094
161,10,10,0.167785235
161,11,10,0.127516779
161,12,10,0.073825503
161,13,10,0.093959732
161,14,280,0.10738255
161,15,10,0.10738255
161,16,20,0.11409396
161,17,10,0.147651007
161,18,20,0.127516779
161,19,20,0.11409396
161,20,20,0.140939597
161,21,10,0.167785235
161,22,10,0.127516779
161,23,10,0.067114094
161,24,10,0.11409396
162,1,10,0.134228188
162,2,10,0.134228188
162,3,20,0.127516779
162,4,10,0.093959732
162,5,10,0.093959732
162,6,10,0.10738255
162,7,20,0.100671141
162,8,10,0.140939597
162,9,10,0.080536913
162,10,20,0.10738255
162,11,30,0.087248322
162,12,50,0.033557047
162,13,20,0.053691275
162,14,30,0.067114094
162,15,60,0.067114094
162,16,50,0.100671141
162,17,50,0.087248322
162,18,50,0.100671141
162,19,50,0.10738255
162,20,40,0.093959732
162,21,40,0.087248322
162,22,40,0.10738255
162,23,50,0.10738255
162,24,100,0.140939597
163,1,110,0.181208054
163,2,80,0.201342282
163,3,90,0.154362416
163,4,110,0.181208054
163,5,110,0.194630872
163,6,110,0.194630872
163,7,110,0.174496644
163,8,120,0.201342282
163,9,120,0.234899329
163,10,120,0.255033557
163,11,120,0.201342282
163,12,120,0.255033557
163,13,120,0.248322148
163,14,120,0.248322148
163,15,120,0.255033557
163,16,120,0.275167785
163,17,120,0.268456376
163,18,120,0.295302013
163,19,120,0.255033557
163,20,120,0.228187919
163,21,120,0.281879195
163,22,120,0.295302013
163,23,120,0.268456376
163,24,120,0.201342282
164,1,120,0.241610738
164,2,120,0.248322148
164,3,120,0.275167785
164,4,130,0.281879195
164,5,120,0.228187919
164,6,120,0.214765101
164,7,120,0.241610738
164,8,120,0.228187919
164,9,120,0.248322148
164,10,130,0.255033557
164,11,120,0.214765101
164,12,120,0.228187919
164,13,120,0.22147651
164,14,120,0.214765101
164,15,120,0.208053691
164,16,120,0.22147651
164,17,120,0.201342282
164,18,130,0.214765101
164,19,130,0.194630872
164,20,120,0.154362416
164,21,120,0.147651007
164,22,130,0.174496644
164,23,120,0.161073826
164,24,120,0.140939597
165,1,120,0.127516779
165,2,120,0.140939597
165,3,120,0.127516779
165,4,130,0.100671141
165,5,130,0.093959732
165,6,130,0.040268456
165,7,120,0.006711409
165,8,120,0.026845638
165,9,130,0.087248322
165,10,130,0.080536913
165,11,130,0.093959732
165,12,120,0.140939597
165,13,120,0.154362416
165,14,130,0.181208054
165,15,120,0.167785235
165,16,130,0.187919463
165,17,120,0.134228188
165,18,120,0.060402685
165,19,120,0.033557047
165,20,120,0
165,21,120,0.053691275
165,22,120,0.087248322
165,23,130,0.013422819
165,24,130,0.020134228
166,1,120,0
166,2,120,0
166,3,90,0
166,4,50,0
166,5,150,0
166,6,120,0
166,7,120,0
166,8,110,0
166,9,100,0
166,10,110,0.013422819
166,11,140,0.11409396
166,12,130,0.248322148
166,13,120,0.288590604
166,14,130,0.201342282
166,15,260,0.087248322
166,16,240,0.093959732
166,17,150,0.013422819
166,18,120,0.046979866
166,19,10,0.140939597
166,20,20,0.22147651
166,21,20,0.167785235
166,22,10,0.100671141
166,23,60,0.073825503
166,24,40,0.11409396
167,1,50,0.060402685
167,2,110,0.134228188
167,3,30,0.080536913
167,4,10,0.154362416
167,5,20,0.067114094
167,6,110,0.120805369
167,7,110,0.181208054
167,8,100,0.174496644
167,9,90,0.187919463
167,10,100,0.154362416
167,11,120,0.140939597
167,12,120,0.134228188
167,13,120,0.127516779
167,14,120,0.174496644
167,15,90,0.147651007
167,16,80,0.120805369
167,17,100,0.120805369
167,18,100,0.11409396
167,19,120,0.10738255
167,20,40,0.053691275
167,21,130,0.060402685
167,22,130,0.100671141
167,23,130,0.10738255
167,24,120,0.127516779
168,1,110,0.174496644
168,2,120,0.127516779
168,3,50,0.100671141
168,4,60,0.093959732
168,5,120,0.140939597
168,6,130,0.154362416
168,7,120,0.053691275
168,8,270,0.013422819
168,9,50,0
168,10,10,0.080536913
168,11,10,0.154362416
168,12,20,0.10738255
168,13,10,0.134228188
168,14,10,0.147651007
168,15,10,0.127516779
168,16,20,0.161073826
168,17,20,0.154362416
168,18,20,0.174496644
168,19,10,0.161073826
168,20,10,0.194630872
168,21,20,0.134228188
168,22,10,0.174496644
168,23,10,0.214765101
168,24,10,0.181208054
169,1,20,0.167785235
169,2,20,0.194630872
169,3,20,0.201342282
169,4,10,0.167785235
169,5,20,0.127516779
169,6,20,0.120805369
169,7,20,0.154362416
169,8,20,0.127516779
169,9,360,0.120805369
169,10,20,0.11409396
169,11,30,0.127516779
169,12,10,0.120805369
169,13,30,0.093959732
169,14,40,0.026845638
169,15,140,0.080536913
169,16,150,0.053691275
169,17,110,0.080536913
169,18,50,0.140939597
169,19,40,0.140939597
169,20,20,0.10738255
169,21,20,0.10738255
169,22,50,0.020134228
169,23,20,0.073825503
169,24,10,0.060402685
170,1,60,0.006711409
170,2,10,0.073825503
170,3,10,0.067114094
170,4,10,0.120805369
170,5,10,0.134228188
170,6,20,0.134228188
170,7,30,0.073825503
170,8,60,0.093959732
170,9,20,0.080536913
170,10,50,0.040268456
170,11,20,0.073825503
170,12,10,0.147651007
170,13,10,0.181208054
170,14,30,0.026845638
170,15,30,0.087248322
170,16,20,0.147651007
170,17,20,0.134228188
170,18,20,0.053691275
170,19,10,0.100671141
170,20,20,0.073825503
170,21,40,0.087248322
170,22,40,0.154362416
170,23,20,0.127516779
170,24,30,0.154362416
171,1,,
171,2,20,0.167785235
171,3,10,0.161073826
171,4,20,0.10738255
171,5,30,0.100671141
171,6,30,0.073825503
171,7,50,0.093959732
171,8,50,0.080536913
171,9,60,0.033557047
171,10,50,0.060402685
171,11,20,0.10738255
171,12,130,0.120805369
171,13,100,0.161073826
171,14,130,0.167785235
171,15,150,0.214765101
171,16,140,0.174496644
171,17,130,0.147651007
171,18,130,0.174496644
171,19,130,0.134228188
171,20,110,0.10738255
171,21,90,0.100671141
171,22,70,0.087248322
171,23,80,0.140939597
171,24,80,0.134228188
172,1,100,0.154362416
172,2,110,0.181208054
172,3,90,0.181208054
172,4,100,0.187919463
172,5,100,0.167785235
172,6,110,0.174496644
172,7,120,0.167785235
172,8,120,0.067114094
172,9,120,0.046979866
172,10,120,0.053691275
172,11,130,0.11409396
172,12,130,0.140939597
172,13,130,0.214765101
172,14,140,0.208053691
172,15,130,0.194630872
172,16,130,0.208053691
172,17,130,0.208053691
172,18,130,0.22147651
172,19,130,0.167785235
172,20,130,0.174496644
172,21,120,0.154362416
172,22,130,0.127516779
172,23,110,0.033557047
172,24,110,0
173,1,120,0.020134228
173,2,120,0.020134228
173,3,120,0.033557047
173,4,120,0.040268456
173,5,120,0.100671141
173,6,120,0.067114094
173,7,130,0.026845638
173,8,120,0.080536913
173,9,130,0.060402685
173,10,130,0.060402685
173,11,,
173,12,20,0.060402685
173,13,140,0.087248322
173,14,150,0.060402685
173,15,270,0.147651007
173,16,270,0.067114094
173,17,10,0.006711409
173,18,90,0.013422819
173,19,110,0.013422819
173,20,110,0
173,21,120,0
173,22,120,0
173,23,120,0
173,24,120,0.100671141
174,1,120,0.120805369
174,2,120,0.087248322
174,3,120,0.100671141
174,4,120,0.006711409
174,5,110,0
174,6,120,0.067114094
174,7,120,0.026845638
174,8,120,0
174,9,120,0.013422819
174,10,130,0
174,11,130,0
174,12,280,0.040268456
174,13,10,0.120805369
174,14,280,0.093959732
174,15,270,0.134228188
174,16,290,0.140939597
174,17,290,0.154362416
174,18,290,0.134228188
174,19,270,0.053691275
174,20,290,0
174,21,290,0.026845638
174,22,120,0
174,23,120,0.154362416
174,24,120,0.10738255
175,1,120,0.100671141
175,2,90,0.161073826
175,3,90,0.187919463
175,4,80,0.161073826
175,5,40,0.127516779
175,6,60,0.134228188
175,7,90,0.187919463
175,8,70,0.140939597
175,9,350,0.053691275
175,10,20,0.006711409
175,11,140,0.060402685
175,12,130,0.140939597
175,13,130,0.181208054
175,14,130,0.201342282
175,15,140,0.167785235
175,16,130,0.080536913
175,17,270,0.100671141
175,18,270,0.046979866
175,19,110,0
175,20,120,0.087248322
175,21,120,0.053691275
175,22,120,0.10738255
175,23,130,0.100671141
175,24,130,0.127516779
176,1,130,0.140939597
176,2,120,0.10738255
176,3,120,0.11409396
176,4,120,0.100671141
176,5,110,0.033557047
176,6,120,0.013422819
176,7,120,0.067114094
176,8,50,0.040268456
176,9,120,0
176,10,130,0.053691275
176,11,150,0.161073826
176,12,150,0.127516779
176,13,140,0.140939597
176,14,150,0.134228188
176,15,140,0.174496644
176,16,130,0.167785235
176,17,130,0.134228188
176,18,120,0.053691275
176,19,280,0.033557047
176,20,230,0
176,21,120,0.067114094
176,22,120,0.060402685
176,23,130,0.020134228
176,24,130,0.073825503
177,1,120,0.127516779
177,2,80,0.174496644
177,3,90,0.174496644
177,4,100,0.167785235
177,5,90,0.201342282
177,6,110,0.201342282
177,7,80,0.154362416
177,8,100,0.10738255
177,9,120,0
177,10,130,0.087248322
177,11,140,0.154362416
177,12,140,0.201342282
177,13,130,0.234899329
177,14,120,0.234899329
177,15,130,0.248322148
177,16,120,0.241610738
177,17,120,0.228187919
177,18,120,0.187919463
177,19,120,0.134228188
177,20,100,0.187919463
177,21,90,0.147651007
177,22,100,0.201342282
177,23,100,0.201342282
177,24,100,0.281879195
178,1,100,0.234899329
178,2,120,0.194630872
178,3,,
178,4,120,0.281879195
178,5,110,0.234899329
178,6,110,0.308724832
178,7,100,0.275167785
178,8,110,0.248322148
178,9,120,0.234899329
178,10,110,0.255033557
178,11,110,0.201342282
178,12,120,0.234899329
178,13,130,0.234899329
178,14,130,0.214765101
178,15,130,0.228187919
178,16,130,0.228187919
178,17,120,0.228187919
178,18,130,0.248322148
178,19,130,0.234899329
178,20,120,0.214765101
178,21,120,0.194630872
178,22,120,0.140939597
178,23,120,0.161073826
178,24,120,0.134228188
179,1,120,0.194630872
179,2,120,0.154362416
179,3,110,0.10738255
179,4,120,0.147651007
179,5,120,0.174496644
179,6,130,0.22147651
179,7,130,0.255033557
179,8,120,0.214765101
179,9,130,0.22147651
179,10,130,0.241610738
179,11,130,0.181208054
179,12,130,0.11409396
179,13,130,0.161073826
179,14,130,0.194630872
179,15,140,0.187919463
179,16,140,0.174496644
179,17,130,0.167785235
179,18,120,0.147651007
179,19,120,0.174496644
179,20,120,0.201342282
179,21,120,0.174496644
179,22,120,0.167785235
179,23,120,0.073825503
179,24,110,0.013422819
180,1,120,0
180,2,120,0
180,3,70,0
180,4,130,0
180,5,30,0
180,6,10,0
180,7,10,0.040268456
180,8,150,0.013422819
180,9,340,0
180,10,300,0.006711409
180,11,130,0.026845638
180,12,60,0.040268456
180,13,300,0.060402685
180,14,290,0.11409396
180,15,280,0.10738255
180,16,290,0.134228188
180,17,290,0.080536913
180,18,290,0.100671141
180,19,290,0.120805369
180,20,290,0.046979866
180,21,270,0
180,22,280,0
180,23,,
180,24,,
181,1,280,0
181,2,40,0.11409396
181,3,120,0.11409396
181,4,120,0.208053691
181,5,120,0.087248322
181,6,50,0.161073826
181,7,60,0.120805369
181,8,10,0.093959732
181,9,50,0.161073826
181,10,50,0.093959732
181,11,50,0.046979866
181,12,120,0.154362416
181,13,130,0.181208054
181,14,130,0.161073826
181,15,,
181,16,140,0.181208054
181,17,130,0.147651007
181,18,130,0.22147651
181,19,120,0.22147651
181,20,120,0.194630872
181,21,120,0.161073826
181,22,110,0.161073826
181,23,110,0.174496644
181,24,120,0.154362416
182,1,100,0.181208054
182,2,90,0.127516779
182,3,100,0.147651007
182,4,110,0.134228188
182,5,110,0.127516779
182,6,120,0.161073826
182,7,120,0.154362416
182,8,100,0.11409396
182,9,120,0.147651007
182,10,120,0.214765101
182,11,120,0.194630872
182,12,120,0.167785235
182,13,130,0.234899329
182,14,120,0.281879195
182,15,120,0.241610738
182,16,120,0.228187919
182,17,130,0.214765101
182,18,120,0.167785235
182,19,130,0.174496644
182,20,130,0.228187919
182,21,120,0.187919463
182,22,120,0.167785235
182,23,120,0.234899329
182,24,120,0.228187919
183,1,130,0.228187919
183,2,120,0.208053691
183,3,120,0.167785235
183,4,120,0.161073826
183,5,120,0.234899329
183,6,130,0.181208054
183,7,120,0.127516779
183,8,120,0.161073826
183,9,130,0.201342282
183,10,120,0.208053691
183,11,130,0.147651007
183,12,120,0.181208054
183,13,,
183,14,,
183,15,130,0.181208054
183,16,130,0.167785235
183,17,120,0.127516779
183,18,120,0.174496644
183,19,120,0.214765101
183,20,130,0.194630872
183,21,120,0.174496644
183,22,120,0.093959732
183,23,130,0.181208054
183,24,120,0.140939597
184,1,120,0.060402685
184,2,130,0.006711409
184,3,130,0.006711409
184,4,120,0.194630872
184,5,120,0.248322148
184,6,110,0.120805369
184,7,110,0.087248322
184,8,120,0.127516779
184,9,130,0.067114094
184,10,130,0.10738255
184,11,130,0.174496644
184,12,130,0.167785235
184,13,130,0.127516779
184,14,120,0.134228188
184,15,130,0.174496644
184,16,130,0.181208054
184,17,120,0.181208054
184,18,120,0.181208054
184,19,130,0.194630872
184,20,120,0.201342282
184,21,120,0.154362416
184,22,120,0.127516779
184,23,120,0.147651007
184,24,120,0.120805369
185,1,120,0.147651007
185,2,120,0.154362416
185,3,120,0.140939597
185,4,120,0.093959732
185,5,130,0.154362416
185,6,120,0.201342282
185,7,120,0.140939597
185,8,130,0.100671141
185,9,130,0.154362416
185,10,120,0.201342282
185,11,120,0.208053691
185,12,120,0.147651007
185,13,130,0.10738255
185,14,120,0.100671141
185,15,130,0.140939597
185,16,130,0.060402685
185,17,120,0.006711409
185,18,280,0
185,19,80,0
185,20,100,0
185,21,250,0
185,22,170,0
185,23,200,0
185,24,100,0
186,1,100,0
186,2,290,0
186,3,290,0
186,4,270,0
186,5,270,0
186,6,260,0
186,7,260,0
186,8,270,0
186,9,260,0
186,10,270,0
186,11,270,0
186,12,130,0.100671141
186,13,130,0.174496644
186,14,120,0.201342282
186,15,130,0.194630872
186,16,120,0.181208054
186,17,120,0.134228188
186,18,130,0.140939597
186,19,120,0.194630872
186,20,120,0.214765101
186,21,130,0.201342282
186,22,130,0.288590604
186,23,130,0.261744966
186,24,120,0.234899329
187,1,130,0.228187919
187,2,130,0.228187919
187,3,120,0.187919463
187,4,120,0.167785235
187,5,120,0.174496644
187,6,120,0.174496644
187,7,130,0.140939597
187,8,120,0.147651007
187,9,130,0.147651007
187,10,130,0.060402685
187,11,120,0.026845638
187,12,130,0.11409396
187,13,130,0.040268456
187,14,110,0.020134228
187,15,290,0.060402685
187,16,270,0.067114094
187,17,290,0.053691275
187,18,270,0.087248322
187,19,270,0.10738255
187,20,290,0.11409396
187,21,270,0.026845638
187,22,270,0.020134228
187,23,270,0.026845638
187,24,170,0
188,1,270,0
188,2,290,0.006711409
188,3,270,0.026845638
188,4,80,0
188,5,50,0.073825503
188,6,40,0.134228188
188,7,40,0.194630872
188,8,10,0.067114094
188,9,40,0.147651007
188,10,10,0.060402685
188,11,30,0.080536913
188,12,130,0.053691275
188,13,120,0.295302013
188,14,120,0.369127517
188,15,120,0.275167785
188,16,120,0.234899329
188,17,120,0.295302013
188,18,120,0.268456376
188,19,110,0.147651007
188,20,110,0.154362416
188,21,110,0.161073826
188,22,110,0.154362416
188,23,110,0.140939597
188,24,110,0.228187919
189,1,110,0.22147651
189,2,100,0.127516779
189,3,120,0.255033557
189,4,120,0.234899329
189,5,120,0.409395973
189,6,120,0.409395973
189,7,120,0.389261745
189,8,110,0.375838926
189,9,120,0.315436242
189,10,110,0.295302013
189,11,110,0.288590604
189,12,120,0.241610738
189,13,120,0.187919463
189,14,120,0.268456376
189,15,120,0.288590604
189,16,120,0.228187919
189,17,120,0.241610738
189,18,120,0.32885906
189,19,120,0.288590604
189,20,120,0.214765101
189,21,120,0.241610738
189,22,120,0.268456376
189,23,120,0.261744966
189,24,120,0.22147651
190,1,120,0.127516779
190,2,110,0.147651007
190,3,110,0.134228188
190,4,110,0.174496644
190,5,100,0.10738255
190,6,100,0.046979866
190,7,100,0.026845638
190,8,110,0.040268456
190,9,120,0.026845638
190,10,130,0.073825503
190,11,120,0.020134228
190,12,120,0
190,13,110,0
190,14,100,0
190,15,290,0
190,16,290,0.013422819
190,17,,
190,18,,
190,19,,
190,20,,
190,21,90,0
190,22,120,0
190,23,120,0
190,24,120,0
191,1,120,0.013422819
191,2,120,0.080536913
191,3,130,0.040268456
191,4,90,0.013422819
191,5,110,0
191,6,270,0.040268456
191,7,340,0.020134228
191,8,30,0.053691275
191,9,10,0.026845638
191,10,30,0.080536913
191,11,110,0.013422819
191,12,190,0.006711409
191,13,120,0.093959732
191,14,120,0.167785235
191,15,120,0.208053691
191,16,120,0.167785235
191,17,110,0.167785235
191,18,100,0.140939597
191,19,120,0.140939597
191,20,120,0.214765101
191,21,110,0.194630872
191,22,110,0.22147651
191,23,110,0.248322148
191,24,120,0.261744966
192,1,120,0.275167785
192,2,110,0.255033557
192,3,110,0.255033557
192,4,110,0.288590604
192,5,120,0.382550336
192,6,120,0.32885906
192,7,120,0.33557047
192,8,100,0.241610738
192,9,120,0.275167785
192,10,120,0.302013423
192,11,120,0.228187919
192,12,120,0.241610738
192,13,110,0.268456376
192,14,110,0.268456376
192,15,110,0.241610738
192,16,120,0.288590604
192,17,120,0.268456376
192,18,100,0.181208054
192,19,120,0.234899329
192,20,120,0.228187919
192,21,120,0.194630872
192,22,120,0.248322148
192,23,120,0.214765101
192,24,120,0.208053691
193,1,130,0.281879195
193,2,120,0.308724832
193,3,120,0.268456376
193,4,120,0.348993289
193,5,120,0.322147651
193,6,120,0.261744966
193,7,130,0.302013423
193,8,130,0.308724832
193,9,130,0.255033557
193,10,130,0.248322148
193,11,120,0.194630872
193,12,120,0.194630872
193,13,130,0.181208054
193,14,130,0.214765101
193,15,120,0.248322148
193,16,130,0.22147651
193,17,120,0.201342282
193,18,130,0.181208054
193,19,120,0.214765101
193,20,120,0.214765101
193,21,120,0.187919463
193,22,120,0.154362416
193,23,120,0.080536913
193,24,130,0.006711409
194,1,120,0.026845638
194,2,40,0
194,3,270,0
194,4,280,0.026845638
194,5,290,0.046979866
194,6,270,0.020134228
194,7,240,0
194,8,280,0
194,9,100,0
194,10,250,0
194,11,280,0.11409396
194,12,280,0.040268456
194,13,270,0.026845638
194,14,150,0
194,15,140,0
194,16,260,0.006711409
194,17,260,0.020134228
194,18,120,0.073825503
194,19,130,0.067114094
194,20,120,0.147651007
194,21,120,0.194630872
194,22,130,0.181208054
194,23,120,0.154362416
194,24,120,0.208053691
195,1,120,0.201342282
195,2,120,0.241610738
195,3,130,0.161073826
195,4,120,0.201342282
195,5,120,0.174496644
195,6,120,0.214765101
195,7,120,0.194630872
195,8,130,0.194630872
195,9,130,0.214765101
195,10,120,0.234899329
195,11,,
195,12,,
195,13,120,0.214765101
195,14,120,0.181208054
195,15,120,0.22147651
195,16,120,0.308724832
195,17,120,0.288590604
195,18,120,0.248322148
195,19,120,0.241610738
195,20,120,0.248322148
195,21,120,0.228187919
195,22,120,0.275167785
195,23,120,0.281879195
195,24,120,0.261744966
196,1,120,0.275167785
196,2,120,0.302013423
196,3,120,0.181208054
196,4,110,0.040268456
196,5,120,0.026845638
196,6,120,0.127516779
196,7,120,0.093959732
196,8,130,0.006711409
196,9,130,0.040268456
196,10,130,0.053691275
196,11,130,0.040268456
196,12,140,0.026845638
196,13,130,0.060402685
196,14,20,0.040268456
196,15,50,0.006711409
196,16,130,0.120805369
196,17,130,0.080536913
196,18,130,0.067114094
196,19,130,0.134228188
196,20,120,0.174496644
196,21,120,0.11409396
196,22,120,0.174496644
196,23,120,0.187919463
196,24,120,0.248322148
197,1,110,0.22147651
197,2,120,0.234899329
197,3,120,0.214765101
197,4,120,0.255033557
197,5,120,0.275167785
197,6,120,0.261744966
197,7,120,0.194630872
197,8,120,0.288590604
197,9,120,0.268456376
197,10,120,0.295302013
197,11,120,0.261744966
197,12,120,0.275167785
197,13,120,0.288590604
197,14,120,0.248322148
197,15,120,0.228187919
197,16,120,0.275167785
197,17,120,0.228187919
197,18,120,0.288590604
197,19,130,0.275167785
197,20,130,0.261744966
197,21,130,0.268456376
197,22,120,0.261744966
197,23,120,0.228187919
197,24,120,0.22147651
198,1,130,0.187919463
198,2,120,0.261744966
198,3,110,0.026845638
198,4,110,0.006711409
198,5,110,0.060402685
198,6,120,0.120805369
198,7,120,0.140939597
198,8,120,0.174496644
198,9,130,0.241610738
198,10,130,0.308724832
198,11,130,0.302013423
198,12,130,0.060402685
198,13,120,0.046979866
198,14,120,0.147651007
198,15,130,0.10738255
198,16,130,0.100671141
198,17,130,0.060402685
198,18,140,0.006711409
198,19,120,0.020134228
198,20,270,0.026845638
198,21,280,0.11409396
198,22,290,0.053691275
198,23,280,0.11409396
198,24,280,0.073825503
199,1,290,0.087248322
199,2,290,0.187919463
199,3,280,0.120805369
199,4,270,0.013422819
199,5,290,0.067114094
199,6,10,0.053691275
199,7,10,0.093959732
199,8,30,0.147651007
199,9,30,0.060402685
199,10,20,0.174496644
199,11,30,0.10738255
199,12,10,0.161073826
199,13,20,0.154362416
199,14,10,0.134228188
199,15,40,0.093959732
199,16,20,0.134228188
199,17,360,0.127516779
199,18,10,0.093959732
199,19,310,0.046979866
199,20,20,0.067114094
199,21,30,0.161073826
199,22,40,0.214765101
199,23,60,0.127516779
199,24,30,0.140939597
200,1,30,0.187919463
200,2,30,0.10738255
200,3,30,0.093959732
200,4,40,0.120805369
200,5,350,0.006711409
200,6,330,0
200,7,140,0
200,8,170,0
200,9,130,0.020134228
200,10,130,0.100671141
200,11,130,0.10738255
200,12,120,0.201342282
200,13,130,0.214765101
200,14,120,0.194630872
200,15,,
200,16,130,0.208053691
200,17,130,0.161073826
200,18,120,0.167785235
200,19,120,0.181208054
200,20,120,0.201342282
200,21,120,0.161073826
200,22,120,0.174496644
200,23,120,0.241610738
200,24,130,0.241610738
201,1,120,0.255033557
201,2,110,0.187919463
201,3,120,0.22147651
201,4,120,0.261744966
201,5,120,0.255033557
201,6,120,0.275167785
201,7,120,0.288590604
201,8,120,0.32885906
201,9,120,0.308724832
