Day,Hour,Temp
180,2,0.4609375
180,3,0.45703125
180,4,0.46484375
180,5,0.46484375
180,6,0.46875
180,7,0.46484375
180,8,0.4765625
180,9,0.51953125
180,10,0.58984375
180,11,0.67578125
180,12,0.71875
180,13,0.7265625
180,14,0.703125
180,15,0.67578125
180,16,0.63671875
180,17,0.6328125
180,18,0.5546875
180,19,0.5234375
180,20,0.51171875
180,21,0.51171875
180,22,0.51953125
180,23,0.5078125
180,24,0.5
181,1,0.48046875
181,2,0.48046875
181,3,0.43359375
181,4,0.37109375
181,5,0.35546875
181,6,0.3359375
181,7,0.328125
181,8,0.33203125
181,9,0.34375
181,10,0.37109375
181,11,0.40234375
181,12,0.4453125
181,13,0.4609375
181,14,0.5
181,15,0.51171875
181,16,0.48828125
181,17,0.4375
181,18,0.36328125
181,19,0.33203125
181,20,0.32421875
181,21,0.32421875
181,22,0.33203125
181,23,0.33203125
181,24,0.3203125
182,1,0.3125
182,2,0.3046875
182,3,0.30078125
182,4,0.296875
182,5,0.29296875
182,6,0.28515625
182,7,0.28125
182,8,0.2890625
182,9,0.3046875
182,10,0.3671875
182,11,0.34375
182,12,0.3671875
182,13,0.41796875
182,14,0.42578125
182,15,0.4609375
182,16,0.40625
182,17,0.37109375
182,18,0.34375
182,19,0.33203125
182,20,0.33203125
182,21,0.3359375
182,22,0.34765625
182,23,0.3515625
182,24,0.35546875
183,1,0.3515625
183,2,0.3359375
183,3,0.34375
183,4,0.328125
183,5,0.328125
183,6,0.3359375
183,7,0.3515625
183,8,0.36328125
183,9,0.375
183,10,0.421875
183,11,0.43359375
183,12,0.48046875
183,13,0.5
183,14,0.484375
183,15,0.4765625
183,16,0.46484375
183,17,0.45703125
183,18,0.4453125
183,19,0.4296875
183,20,0.42578125
183,21,0.4375
183,22,0.44140625
183,23,0.4453125
183,24,0.44140625
184,1,0.4453125
184,2,0.4453125
184,3,0.421875
184,4,0.41796875
184,5,0.41796875
184,6,0.41796875
184,7,0.43359375
184,8,0.453125
184,9,0.53515625
184,10,0.5546875
184,11,0.5859375
184,12,0.6171875
184,13,0.6015625
184,14,0.625
184,15,0.6171875
184,16,0.578125
184,17,0.56640625
184,18,0.53125
184,19,0.51171875
184,20,0.5
184,21,0.50390625
184,22,0.5
184,23,0.49609375
184,24,0.5
185,1,0.49609375
185,2,0.48828125
185,3,0.484375
185,4,0.484375
185,5,0.4765625
185,6,0.4765625
185,7,0.4765625
185,8,0.4921875
185,9,0.51953125
185,10,0.52734375
185,11,0.5546875
185,12,0.56640625
185,13,0.6640625
185,14,0.66015625
185,15,0.67578125
185,16,0.68359375
185,17,0.65234375
185,18,0.6015625
185,19,0.515625
185,20,0.50390625
185,21,0.51171875
185,22,0.49609375
185,23,0.4609375
185,24,0.4453125
186,1,0.4296875
186,2,0.3984375
186,3,0.421875
186,4,0.42578125
186,5,0.421875
186,6,0.41796875
186,7,0.421875
186,8,0.42578125
186,9,0.44140625
186,10,0.47265625
186,11,0.5078125
186,12,0.54296875
186,13,0.515625
186,14,0.4921875
186,15,0.46484375
186,16,0.4453125
186,17,0.4375
186,18,0.4296875
186,19,0.421875
186,20,0.421875
186,21,0.41796875
186,22,0.4140625
186,23,0.41015625
186,24,0.40234375
187,1,0.39453125
187,2,0.39453125
187,3,0.3984375
187,4,0.3984375
187,5,0.3984375
187,6,0.390625
187,7,0.39453125
187,8,0.41796875
187,9,0.4375
187,10,0.48828125
187,11,0.5546875
187,12,0.61328125
187,13,0.66015625
187,14,0.625
187,15,0.5859375
187,16,0.546875
187,17,0.52734375
187,18,0.51171875
187,19,0.48828125
187,20,0.47265625
187,21,0.4765625
187,22,0.4765625
187,23,0.47265625
187,24,0.484375
188,1,0.4765625
188,2,0.47265625
188,3,0.453125
188,4,0.4609375
188,5,0.44921875
188,6,0.44921875
188,7,0.421875
188,8,0.4453125
188,9,0.48828125
188,10,0.51171875
188,11,0.54296875
188,12,0.59375
188,13,0.60546875
188,14,0.56640625
188,15,0.546875
188,16,0.50390625
188,17,0.4765625
188,18,0.453125
188,19,0.4296875
188,20,0.42578125
188,21,0.41796875
188,22,0.40625
188,23,0.390625
188,24,0.375
189,1,0.36328125
189,2,0.359375
189,3,0.34765625
189,4,0.33984375
189,5,0.33203125
189,6,0.32421875
189,7,0.3203125
189,8,0.3203125
189,9,0.328125
189,10,0.33203125
189,11,0.33984375
189,12,0.34765625
189,13,0.328125
189,14,0.32421875
189,15,0.3359375
189,16,0.3125
189,17,0.32421875
189,18,0.31640625
189,19,0.3125
189,20,0.328125
189,21,0.31640625
189,22,0.32421875
189,23,0.33203125
189,24,0.33984375
190,1,0.35546875
190,2,0.36328125
190,3,0.37890625
190,4,0.3828125
190,5,0.3984375
190,6,0.40625
190,7,0.41796875
190,8,0.4375
190,9,0.49609375
190,10,0.51953125
190,11,0.54296875
190,12,0.59765625
190,13,0.578125
190,14,0.59375
190,15,0.61328125
190,16,0.57421875
190,17,
190,18,
190,19,0.5390625
190,20,0.53515625
190,21,0.53515625
190,22,0.53515625
190,23,0.5234375
190,24,0.51953125
191,1,0.51171875
191,2,0.51171875
191,3,0.5078125
191,4,0.51953125
191,5,0.51953125
191,6,0.47265625
191,7,0.45703125
191,8,0.4375
191,9,0.4453125
191,10,0.4453125
191,11,0.5078125
191,12,0.51953125
191,13,0.51171875
191,14,0.484375
191,15,0.46484375
191,16,0.4375
191,17,0.41015625
191,18,0.40625
191,19,0.390625
191,20,0.37109375
191,21,0.3671875
191,22,0.34375
191,23,0.33984375
191,24,0.33203125
192,1,0.31640625
192,2,0.2890625
192,3,0.28125
192,4,0.26953125
192,5,0.28125
192,6,0.28125
192,7,0.28125
192,8,0.28515625
192,9,0.2890625
192,10,0.29296875
192,11,0.29296875
192,12,0.30078125
192,13,0.29296875
192,14,0.2890625
192,15,0.29296875
192,16,0.3125
192,17,0.3125
192,18,0.3125
192,19,0.30078125
192,20,0.30078125
192,21,0.3046875
192,22,0.296875
192,23,0.30078125
192,24,0.3046875
193,1,0.3125
193,2,0.3125
193,3,0.3203125
193,4,0.3125
193,5,0.3125
193,6,0.31640625
193,7,0.32421875
193,8,0.33984375
193,9,0.37109375
193,10,0.41015625
193,11,0.4765625
193,12,0.453125
193,13,0.49609375
193,14,0.5625
193,15,0.5
193,16,0.515625
193,17,0.48046875
193,18,0.44921875
193,19,0.4375
193,20,0.43359375
193,21,0.4375
193,22,0.4375
193,23,0.44140625
193,24,0.44140625
194,1,0.4453125
194,2,0.44921875
194,3,0.4296875
194,4,0.41796875
194,5,0.4140625
194,6,0.41015625
194,7,0.41015625
194,8,0.4140625
194,9,0.4453125
194,10,0.47265625
194,11,0.4296875
194,12,0.46484375
194,13,0.453125
194,14,0.49609375
194,15,0.49609375
194,16,0.46484375
194,17,0.44140625
194,18,0.44921875
194,19,0.44921875
194,20,0.44921875
194,21,0.4375
194,22,0.4140625
194,23,0.41015625
194,24,0.41015625
195,1,0.40625
195,2,0.390625
195,3,0.38671875
195,4,0.37890625
195,5,0.38671875
195,6,0.3828125
195,7,0.38671875
195,8,0.375
195,9,0.359375
195,10,0.3828125
195,11,0.37890625
195,12,0.38671875
195,13,0.359375
195,14,0.359375
195,15,0.34765625
195,16,0.34765625
195,17,0.32421875
195,18,0.328125
195,19,0.3203125
195,20,0.3203125
195,21,0.32421875
195,22,0.3203125
195,23,0.3203125
195,24,0.31640625
196,1,0.31640625
196,2,0.3046875
196,3,0.3046875
196,4,0.30859375
196,5,0.3125
196,6,0.31640625
196,7,0.3203125
196,8,0.33203125
196,9,0.33984375
196,10,0.34375
196,11,0.34375
196,12,0.36328125
196,13,0.37109375
196,14,0.34375
196,15,0.33984375
196,16,0.3203125
196,17,0.328125
196,18,0.3125
196,19,0.30859375
196,20,0.3203125
196,21,0.32421875
196,22,0.33203125
196,23,0.33203125
196,24,0.34765625
197,1,0.328125
197,2,0.31640625
197,3,0.3125
197,4,0.3046875
197,5,0.30078125
197,6,0.296875
197,7,0.296875
197,8,0.296875
197,9,0.296875
197,10,0.30078125
197,11,0.29296875
197,12,0.3046875
197,13,0.30078125
197,14,0.30078125
197,15,0.30859375
197,16,0.30859375
197,17,0.3125
197,18,0.3125
197,19,0.3125
197,20,0.3125
197,21,0.3125
197,22,0.3203125
197,23,0.3203125
197,24,0.3203125
198,1,0.3203125
198,2,0.32421875
198,3,0.33203125
198,4,0.3359375
198,5,0.3359375
198,6,0.33984375
198,7,0.34375
198,8,0.36328125
198,9,0.37109375
198,10,0.34375
198,11,0.33984375
198,12,0.34765625
198,13,0.359375
198,14,0.37109375
198,15,0.37890625
198,16,0.37890625
198,17,0.3671875
198,18,0.359375
198,19,0.36328125
198,20,0.3515625
198,21,0.328125
198,22,0.33203125
198,23,0.3125
198,24,0.3125
199,1,0.296875
199,2,0.28125
199,3,0.28125
199,4,0.28125
199,5,0.265625
199,6,0.27734375
199,7,0.26953125
199,8,0.25
199,9,0.26953125
199,10,0.28125
199,11,0.3359375
199,12,0.3984375
199,13,0.4453125
199,14,0.48046875
199,15,0.51953125
199,16,0.51171875
199,17,0.50390625
199,18,0.46484375
199,19,0.42578125
199,20,0.4140625
199,21,0.39453125
199,22,0.37890625
199,23,0.36328125
199,24,0.33984375
200,1,0.3046875
200,2,0.29296875
200,3,0.28125
200,4,0.28125
200,5,0.26953125
200,6,0.265625
200,7,0.24609375
200,8,0.27734375
200,9,0.3984375
200,10,0.45703125
200,11,0.515625
200,12,0.5234375
200,13,0.53125
200,14,0.54296875
200,15,0.53125
200,16,0.44921875
200,17,0.4375
200,18,0.3984375
200,19,0.37890625
200,20,0.38671875
200,21,0.38671875
200,22,0.38671875
200,23,0.40234375
200,24,0.40234375
201,1,0.38671875
201,2,0.3671875
201,3,0.359375
201,4,0.35546875
201,5,0.34765625
201,6,0.34375
201,7,0.34375
201,8,0.34375
201,9,0.35546875
201,10,0.3671875
201,11,0.390625
201,12,0.40625
201,13,0.3984375
201,14,0.39453125
201,15,0.40234375
201,16,0.38671875
201,17,0.3828125
201,18,0.390625
201,19,0.390625
201,20,0.3984375
201,21,0.39453125
201,22,0.40234375
201,23,0.40234375
201,24,0.39453125
202,1,0.38671875
202,2,0.38671875
202,3,0.390625
202,4,0.3984375
202,5,0.40234375
202,6,0.4140625
202,7,0.41796875
202,8,0.43359375
202,9,0.44921875
202,10,0.4765625
202,11,0.47265625
202,12,0.47265625
202,13,0.47265625
202,14,0.5546875
202,15,0.55078125
202,16,0.53125
202,17,0.51953125
202,18,0.51171875
202,19,0.48828125
202,20,0.4921875
202,21,0.49609375
202,22,0.50390625
202,23,0.51953125
202,24,0.53125
203,1,0.55078125
203,2,0.5546875
203,3,0.546875
203,4,0.53515625
203,5,0.53515625
203,6,0.5234375
203,7,0.5234375
203,8,0.51171875
203,9,0.52734375
203,10,0.53125
203,11,0.51171875
203,12,0.50390625
203,13,0.5234375
203,14,0.51953125
203,15,0.52734375
203,16,0.5078125
203,17,0.48046875
203,18,0.4609375
203,19,0.44140625
203,20,0.43359375
203,21,0.39453125
203,22,0.3671875
203,23,0.36328125
203,24,0.32421875
204,1,0.30078125
204,2,0.2734375
204,3,0.2578125
204,4,0.2578125
204,5,0.2421875
204,6,0.21875
204,7,0.20703125
204,8,0.20703125
204,9,0.2265625
204,10,0.2265625
204,11,0.24609375
204,12,0.23046875
204,13,0.2265625
204,14,0.24609375
204,15,0.23828125
204,16,0.25
204,17,0.23828125
204,18,0.25
204,19,0.2421875
204,20,0.2421875
204,21,0.234375
204,22,0.2578125
204,23,0.2578125
204,24,0.24609375
205,1,0.2421875
205,2,0.2421875
205,3,0.23828125
205,4,0.23828125
205,5,0.23828125
205,6,0.2421875
205,7,0.25
205,8,0.24609375
205,9,0.2421875
205,10,0.24609375
205,11,0.265625
205,12,0.25
205,13,0.25
205,14,0.23828125
205,15,0.2265625
205,16,0.22265625
205,17,0.22265625
205,18,0.21484375
205,19,0.2109375
205,20,0.234375
205,21,0.234375
205,22,0.25
205,23,0.234375
205,24,0.2265625
206,1,0.23046875
206,2,0.21875
206,3,0.21484375
206,4,0.2109375
206,5,0.203125
206,6,0.17578125
206,7,0.1796875
206,8,0.17578125
206,9,0.15625
206,10,0.16796875
206,11,0.19921875
206,12,0.23046875
206,13,0.2421875
206,14,0.234375
206,15,0.2109375
206,16,0.22265625
206,17,0.234375
206,18,0.23046875
206,19,0.20703125
206,20,0.20703125
206,21,0.203125
206,22,0.19921875
206,23,0.17578125
206,24,0.171875
207,1,0.18359375
207,2,0.17578125
207,3,0.1640625
207,4,0.15625
207,5,0.15625
207,6,0.1640625
207,7,0.19140625
207,8,0.21875
207,9,0.1953125
207,10,0.21484375
207,11,0.234375
207,12,0.2421875
207,13,0.2578125
207,14,0.2734375
207,15,0.26953125
207,16,0.265625
207,17,0.23828125
207,18,0.2109375
207,19,0.19921875
207,20,0.19140625
207,21,0.19140625
207,22,0.1953125
207,23,0.19140625
207,24,0.18359375
208,1,0.1875
208,2,0.17578125
208,3,0.17578125
208,4,0.14453125
208,5,0.1484375
208,6,0.140625
208,7,0.14453125
208,8,0.171875
208,9,0.20703125
208,10,0.2265625
208,11,0.31640625
208,12,0.30859375
208,13,0.296875
208,14,0.296875
208,15,0.26953125
208,16,0.265625
208,17,0.24609375
208,18,0.23828125
208,19,0.23046875
208,20,0.2265625
208,21,0.20703125
208,22,0.203125
208,23,0.19921875
208,24,0.19140625
209,1,0.1875
209,2,0.1796875
209,3,0.1796875
209,4,0.1796875
209,5,0.17578125
209,6,0.1796875
209,7,0.171875
209,8,0.1796875
209,9,0.2109375
209,10,0.22265625
209,11,0.24609375
209,12,0.26953125
209,13,0.3203125
209,14,0.3203125
209,15,0.28515625
209,16,0.26171875
209,17,0.26171875
209,18,0.25390625
209,19,0.23828125
209,20,0.23046875
209,21,0.23046875
209,22,0.23828125
209,23,0.2421875
209,24,0.23046875
210,1,0.1796875
210,2,0.1796875
210,3,0.171875
210,4,0.17578125
210,5,0.1796875
210,6,0.1796875
210,7,0.19921875
210,8,0.21484375
210,9,0.24609375
210,10,0.3125
210,11,0.32421875
210,12,0.3984375
210,13,0.421875
210,14,0.4375
210,15,0.44921875
210,16,0.4453125
210,17,0.43359375
210,18,0.38671875
210,19,0.37109375
210,20,0.35546875
210,21,0.359375
210,22,0.328125
210,23,0.32421875
210,24,0.29296875
211,1,0.28125
211,2,0.2734375
211,3,0.265625
211,4,0.2734375
211,5,0.2734375
211,6,0.25390625
211,7,0.25
211,8,0.28515625
211,9,0.33203125
211,10,0.4453125
211,11,0.4609375
211,12,0.48828125
211,13,0.4609375
211,14,0.46484375
211,15,0.4765625
211,16,0.4453125
211,17,0.40625
211,18,0.38671875
211,19,0.3515625
211,20,0.3515625
211,21,0.3515625
211,22,0.34375
211,23,0.3515625
211,24,0.34765625
212,1,0.33984375
212,2,0.3203125
212,3,0.3203125
212,4,0.328125
212,5,0.3203125
212,6,0.3125
212,7,0.34765625
212,8,0.36328125
212,9,0.421875
212,10,0.44921875
212,11,0.54296875
212,12,0.59375
212,13,0.60546875
212,14,0.59765625
212,15,0.58984375
212,16,0.5546875
212,17,0.5
212,18,0.46875
212,19,0.44921875
212,20,0.453125
212,21,0.4453125
212,22,0.43359375
212,23,0.43359375
212,24,0.41796875
213,1,0.41796875
213,2,0.42578125
213,3,0.42578125
213,4,0.4140625
213,5,0.40625
213,6,0.40234375
213,7,0.40234375
213,8,0.4140625
213,9,0.453125
213,10,0.484375
213,11,0.515625
213,12,0.52734375
213,13,0.5390625
213,14,0.5234375
213,15,0.51171875
213,16,0.5
213,17,0.50390625
213,18,0.47265625
213,19,0.46484375
213,20,0.46484375
213,21,0.4609375
213,22,0.4609375
213,23,0.453125
213,24,0.44921875
214,1,0.44921875
214,2,0.453125
214,3,0.45703125
214,4,0.4609375
214,5,0.46484375
214,6,0.4609375
214,7,0.46484375
214,8,0.49609375
214,9,0.53515625
214,10,0.578125
214,11,0.640625
214,12,0.7109375
214,13,0.703125
214,14,0.69921875
214,15,0.703125
214,16,0.640625
214,17,0.62890625
214,18,0.6015625
214,19,0.57421875
214,20,0.55859375
214,21,0.5625
214,22,0.57421875
214,23,0.578125
214,24,0.58203125
215,1,0.58203125
215,2,0.58203125
215,3,0.58203125
215,4,0.57421875
215,5,0.5703125
215,6,0.55859375
215,7,0.56640625
215,8,0.58984375
215,9,0.6484375
215,10,0.6796875
215,11,0.6484375
215,12,0.69140625
215,13,0.68359375
215,14,0.6953125
215,15,0.72265625
215,16,0.6640625
215,17,0.66796875
215,18,0.640625
215,19,0.62890625
215,20,0.625
215,21,0.62109375
215,22,0.625
215,23,0.59765625
215,24,0.515625
216,1,0.46875
216,2,0.44921875
216,3,0.43359375
216,4,0.40625
216,5,0.40234375
216,6,0.39453125
216,7,0.3984375
216,8,0.40625
216,9,0.4140625
216,10,0.4375
216,11,0.4453125
216,12,0.4453125
216,13,0.45703125
216,14,0.45703125
216,15,0.484375
216,16,0.4453125
216,17,0.43359375
216,18,0.42578125
216,19,0.41796875
216,20,0.4140625
216,21,0.41015625
216,22,0.40625
216,23,0.3984375
216,24,0.38671875
217,1,0.37890625
217,2,0.375
217,3,0.3671875
217,4,0.37109375
217,5,0.3515625
217,6,0.3359375
217,7,0.31640625
217,8,0.3125
217,9,0.32421875
217,10,0.359375
217,11,0.359375
217,12,0.3671875
217,13,0.390625
217,14,0.4140625
217,15,0.3828125
217,16,0.37109375
217,17,0.36328125
217,18,0.359375
217,19,0.35546875
217,20,0.3671875
217,21,0.36328125
217,22,0.359375
217,23,0.3203125
217,24,0.3125
218,1,0.296875
218,2,0.30078125
218,3,0.296875
218,4,0.296875
218,5,0.3046875
218,6,0.30859375
218,7,0.31640625
218,8,0.328125
218,9,0.3515625
218,10,0.39453125
218,11,0.38671875
218,12,0.40625
218,13,0.39453125
218,14,0.37890625
218,15,0.375
218,16,0.36328125
218,17,0.359375
218,18,0.34765625
218,19,0.34375
218,20,0.359375
218,21,0.3671875
218,22,0.37109375
218,23,0.3671875
218,24,0.37109375
219,1,0.37109375
219,2,0.375
219,3,0.390625
219,4,0.40625
219,5,0.41796875
219,6,0.421875
219,7,0.42578125
219,8,0.43359375
219,9,0.44921875
219,10,0.5
219,11,0.51953125
219,12,0.58984375
219,13,0.609375
219,14,0.58203125
219,15,0.58203125
219,16,0.56640625
219,17,0.55078125
219,18,0.53125
219,19,0.51171875
219,20,0.51171875
219,21,0.51953125
219,22,0.51953125
219,23,0.52734375
219,24,0.52734375
220,1,0.51171875
220,2,0.5078125
220,3,0.51171875
220,4,0.5078125
220,5,0.5
220,6,0.5078125
220,7,0.5078125
220,8,0.53515625
220,9,0.55078125
220,10,0.58984375
220,11,0.4921875
220,12,0.453125
220,13,0.4296875
220,14,0.41015625
220,15,0.3984375
220,16,0.3828125
220,17,0.3671875
220,18,0.36328125
220,19,0.33203125
220,20,0.3203125
220,21,0.30078125
220,22,0.28125
220,23,0.26953125
220,24,0.2578125
221,1,0.24609375
221,2,0.2421875
221,3,0.234375
221,4,0.2265625
221,5,0.21875
221,6,0.203125
221,7,0.203125
221,8,0.203125
221,9,0.21875
221,10,0.23046875
221,11,0.24609375
221,12,0.265625
221,13,0.27734375
221,14,0.2734375
221,15,0.2734375
221,16,0.2578125
221,17,0.24609375
221,18,0.234375
221,19,0.23046875
221,20,0.21484375
221,21,0.21484375
221,22,0.2265625
221,23,0.2421875
221,24,0.2421875
222,1,0.25390625
222,2,0.2578125
222,3,0.2265625
222,4,0.21484375
222,5,0.203125
222,6,0.23046875
222,7,0.234375
222,8,0.2421875
222,9,0.25390625
222,10,0.26171875
222,11,0.27734375
222,12,0.28125
222,13,0.30859375
222,14,0.31640625
222,15,0.31640625
222,16,0.31640625
222,17,0.30859375
222,18,0.30078125
222,19,0.3046875
222,20,0.3125
222,21,0.3125
222,22,0.30859375
222,23,0.29296875
222,24,0.28515625
223,1,0.29296875
223,2,0.29296875
223,3,0.29296875
223,4,0.30078125
223,5,0.30859375
223,6,0.3203125
223,7,0.3359375
223,8,0.3515625
223,9,0.390625
223,10,0.421875
223,11,0.46484375
223,12,0.4921875
223,13,0.51171875
223,14,0.5234375
223,15,0.5234375
223,16,0.5
223,17,0.48828125
223,18,0.48046875
223,19,0.47265625
223,20,0.47265625
223,21,0.46875
223,22,0.46484375
223,23,0.453125
223,24,0.43359375
224,1,0.41796875
224,2,0.40625
224,3,0.4140625
224,4,0.41796875
224,5,0.40625
224,6,0.40234375
224,7,0.3984375
224,8,0.39453125
224,9,0.4296875
224,10,0.4375
224,11,0.4375
224,12,0.453125
224,13,0.44140625
224,14,0.41796875
224,15,0.45703125
224,16,0.453125
224,17,0.44921875
224,18,0.4296875
224,19,0.4140625
224,20,0.39453125
224,21,0.390625
224,22,0.3828125
224,23,0.3515625
224,24,0.3515625
225,1,0.34765625
225,2,0.34765625
225,3,0.33984375
225,4,0.33984375
225,5,0.32421875
225,6,0.32421875
225,7,0.3203125
225,8,0.33984375
225,9,0.3828125
225,10,0.390625
225,11,0.453125
225,12,0.4453125
225,13,0.4609375
225,14,0.4296875
225,15,0.41796875
225,16,0.3671875
225,17,0.35546875
225,18,0.31640625
225,19,0.3203125
225,20,0.3203125
225,21,0.33203125
225,22,0.34375
225,23,0.34375
225,24,0.34765625
226,1,0.33984375
226,2,0.34375
226,3,0.34375
226,4,0.34765625
226,5,0.3515625
226,6,0.27734375
226,7,0.26171875
226,8,0.25
226,9,0.2890625
226,10,0.33203125
226,11,0.37109375
226,12,0.3828125
226,13,0.40625
226,14,0.44921875
226,15,0.4375
226,16,0.4375
226,17,0.4296875
226,18,0.41015625
226,19,0.40234375
226,20,0.3828125
226,21,0.3671875
226,22,0.35546875
226,23,0.328125
226,24,0.30078125
227,1,0.28125
227,2,0.25390625
227,3,0.23828125
227,4,0.24609375
227,5,0.25390625
227,6,0.25390625
227,7,0.2578125
227,8,0.3046875
227,9,0.421875
227,10,0.45703125
227,11,0.52734375
227,12,0.53125
227,13,0.5078125
227,14,0.515625
227,15,0.515625
227,16,0.50390625
227,17,0.4609375
227,18,0.42578125
227,19,0.40234375
227,20,0.39453125
227,21,0.39453125
227,22,0.40234375
227,23,0.390625
227,24,0.375
228,1,0.3671875
228,2,0.36328125
228,3,0.3671875
228,4,0.36328125
228,5,0.359375
228,6,0.37890625
228,7,0.38671875
228,8,0.3984375
228,9,0.42578125
228,10,0.45703125
228,11,0.47265625
228,12,0.4765625
228,13,0.46875
228,14,0.44140625
228,15,0.4375
228,16,0.43359375
228,17,0.45703125
228,18,0.43359375
228,19,0.42578125
228,20,0.421875
228,21,0.4140625
228,22,0.4140625
228,23,0.41796875
228,24,0.40625
229,1,0.3984375
229,2,0.3984375
229,3,0.40234375
229,4,0.40625
229,5,0.40234375
229,6,0.39453125
229,7,0.40234375
229,8,0.41796875
229,9,0.42578125
229,10,0.421875
229,11,0.41015625
229,12,0.390625
229,13,0.390625
229,14,0.421875
229,15,0.42578125
229,16,0.43359375
229,17,0.453125
229,18,0.42578125
229,19,0.40234375
229,20,0.38671875
229,21,0.375
229,22,0.34375
229,23,0.3359375
229,24,0.34375
230,1,0.34375
230,2,0.3359375
230,3,0.328125
230,4,0.328125
230,5,0.32421875
230,6,0.33203125
230,7,0.328125
230,8,0.34375
230,9,0.39453125
230,10,0.4140625
230,11,0.484375
230,12,0.515625
230,13,0.57421875
230,14,0.55859375
230,15,0.58984375
230,16,0.55859375
230,17,0.49609375
230,18,0.46875
230,19,0.44140625
230,20,0.43359375
230,21,0.41796875
230,22,0.4296875
230,23,0.4140625
230,24,0.41015625
231,1,0.4375
231,2,0.4296875
231,3,0.421875
231,4,0.4140625
231,5,0.40234375
231,6,0.39453125
231,7,0.3984375
231,8,0.4140625
231,9,0.44140625
231,10,0.45703125
231,11,0.4609375
231,12,0.51953125
231,13,0.54296875
231,14,0.55078125
231,15,0.515625
231,16,0.48828125
231,17,0.4609375
231,18,0.4375
231,19,0.4140625
231,20,0.4140625
231,21,0.40625
231,22,0.4140625
231,23,0.40625
231,24,0.3828125
232,1,0.359375
232,2,0.3515625
232,3,0.3671875
232,4,0.3671875
232,5,0.359375
232,6,0.35546875
232,7,0.3828125
232,8,0.39453125
232,9,0.41796875
232,10,0.48046875
232,11,0.5390625
232,12,0.58203125
232,13,0.5703125
232,14,0.54296875
232,15,0.48046875
232,16,0.453125
232,17,0.44140625
232,18,0.4296875
232,19,0.41796875
232,20,0.41796875
232,21,0.41015625
232,22,0.40625
232,23,0.39453125
232,24,0.38671875
233,1,0.3828125
233,2,0.3671875
233,3,0.3671875
233,4,0.36328125
233,5,0.36328125
233,6,0.3671875
233,7,0.38671875
233,8,0.41796875
233,9,0.5
233,10,0.578125
233,11,0.65234375
233,12,0.6875
233,13,0.71875
233,14,0.71484375
233,15,0.62890625
233,16,0.59375
233,17,0.56640625
233,18,0.4921875
233,19,0.45703125
233,20,0.4375
233,21,0.41796875
233,22,0.3984375
233,23,0.39453125
233,24,0.38671875
234,1,0.3671875
234,2,0.35546875
234,3,
234,4,
234,5,
234,6,0.32421875
234,7,0.32421875
234,8,0.35546875
234,9,0.40234375
234,10,0.43359375
234,11,0.42578125
234,12,0.4296875
234,13,0.390625
234,14,0.453125
234,15,0.48828125
234,16,0.47265625
234,17,0.41015625
234,18,0.40625
234,19,0.390625
234,20,0.3828125
234,21,0.3984375
234,22,0.421875
234,23,0.41796875
234,24,0.4140625
235,1,0.40234375
235,2,0.3828125
235,3,0.3671875
235,4,0.37109375
235,5,0.375
235,6,0.359375
235,7,0.375
235,8,0.3984375
235,9,0.49609375
235,10,0.546875
235,11,0.546875
235,12,0.5390625
235,13,0.546875
235,14,0.578125
235,15,0.6015625
235,16,0.609375
235,17,0.5546875
235,18,0.5234375
235,19,0.4921875
235,20,0.484375
235,21,0.48046875
235,22,0.48046875
235,23,0.46484375
235,24,0.4609375
236,1,0.46484375
236,2,0.4609375
236,3,0.46875
236,4,0.4609375
236,5,0.45703125
236,6,0.46484375
236,7,0.48046875
236,8,0.51171875
236,9,0.5625
236,10,0.57421875
236,11,0.62890625
236,12,0.68359375
236,13,0.7265625
236,14,0.73828125
236,15,0.6953125
236,16,0.671875
236,17,0.63671875
236,18,0.56640625
236,19,0.53515625
236,20,0.53125
236,21,0.5234375
236,22,0.51171875
236,23,0.5
236,24,0.484375
237,1,0.46484375
237,2,0.46484375
237,3,0.4609375
237,4,0.453125
237,5,0.44140625
237,6,0.44921875
237,7,0.44921875
237,8,0.44921875
237,9,0.453125
237,10,0.4609375
237,11,0.4765625
237,12,0.52734375
237,13,0.6015625
237,14,0.55078125
237,15,0.578125
237,16,0.5703125
237,17,0.5390625
237,18,0.50390625
237,19,0.4765625
237,20,0.4765625
237,21,0.4765625
237,22,0.4765625
237,23,0.49609375
237,24,0.49609375
238,1,0.4921875
238,2,0.484375
238,3,0.47265625
238,4,0.4609375
238,5,0.453125
238,6,0.4609375
238,7,0.46484375
238,8,0.46875
238,9,0.46875
238,10,0.484375
238,11,0.50390625
238,12,0.49609375
238,13,0.55859375
238,14,0.55859375
238,15,0.55078125
238,16,0.5234375
238,17,0.50390625
238,18,0.47265625
238,19,0.46484375
238,20,0.4609375
238,21,0.44921875
238,22,0.453125
238,23,0.453125
238,24,0.45703125
239,1,0.4453125
239,2,0.4453125
239,3,0.4453125
239,4,0.4453125
239,5,0.45703125
239,6,0.453125
239,7,0.4609375
239,8,0.4765625
239,9,0.5234375
239,10,0.62109375
239,11,0.65625
239,12,0.6953125
239,13,0.72265625
239,14,0.75
239,15,0.734375
239,16,0.69921875
239,17,0.64453125
239,18,0.61328125
239,19,0.57421875
239,20,0.55078125
239,21,0.55859375
239,22,0.54296875
239,23,0.53125
239,24,0.515625
240,1,0.51171875
240,2,0.5078125
