Day,Hour,Dir,Spd,Temp,Radiation
225,18,130.0,0.134228188,0.31640625,0.014409222
225,19,120.0,0.134228188,0.3203125,0.0
225,20,130.0,0.167785235,0.3203125,0.0
226,6,300.0,0.214765101,0.27734375,0.0
226,7,310.0,0.154362416,0.26171875,0.0
226,8,140.0,0.127516779,0.25,0.002881844
226,9,120.0,0.100671141,0.2890625,0.043227666
226,10,150.0,0.006711409,0.33203125,0.11815562
226,11,300.0,0.161073826,0.37109375,0.337175793
226,12,270.0,0.120805369,0.3828125,0.334293948
226,13,220.0,0.120805369,0.40625,0.455331412
226,14,260.0,0.127516779,0.44921875,0.4870317
226,15,290.0,0.261744966,0.4375,0.449567723
226,16,290.0,0.187919463,0.4375,0.181556196
226,17,300.0,0.174496644,0.4296875,0.106628242
226,18,360.0,0.201342282,0.41015625,0.07204611
226,19,360.0,0.181208054,0.40234375,0.011527378
226,20,350.0,0.214765101,0.3828125,0.0
227,6,60.0,0.087248322,0.25390625,0.0
227,7,10.0,0.060402685,0.2578125,0.005763689
227,8,50.0,0.046979866,0.3046875,0.146974063
227,9,20.0,0.046979866,0.421875,0.354466859
227,10,110.0,0.140939597,0.45703125,0.619596542
227,11,130.0,0.208053691,0.52734375,0.827089337
227,12,130.0,0.201342282,0.53125,0.933717579
227,13,130.0,0.228187919,0.5078125,0.933717579
227,14,120.0,0.281879195,0.515625,0.884726225
227,15,120.0,0.241610738,0.515625,0.778097983
227,16,130.0,0.228187919,0.50390625,0.585014409
227,17,120.0,0.174496644,0.4609375,0.279538905
227,18,120.0,0.174496644,0.42578125,0.112391931
227,19,100.0,0.161073826,0.40234375,0.011527378
227,20,100.0,0.140939597,0.39453125,0.0
228,6,110.0,0.194630872,0.37890625,0.0
228,7,120.0,0.201342282,0.38671875,0.002881844
228,8,120.0,0.194630872,0.3984375,0.057636888
228,9,120.0,0.187919463,0.42578125,0.115273775
228,10,120.0,0.281879195,0.45703125,0.270893372
228,11,120.0,0.281879195,0.47265625,0.351585014
228,12,120.0,0.255033557,0.4765625,0.345821326
228,13,120.0,0.208053691,0.46875,0.279538905
228,14,130.0,0.194630872,0.44140625,0.170028818
228,15,120.0,0.248322148,0.4375,0.086455331
228,16,120.0,0.161073826,0.43359375,0.04610951
228,17,120.0,0.187919463,0.45703125,0.100864553
228,18,120.0,0.154362416,0.43359375,0.048991354
228,19,120.0,0.22147651,0.42578125,0.002881844
228,20,120.0,0.255033557,0.421875,0.0
229,6,120.0,0.013422819,0.39453125,0.0
229,7,110.0,0.0,0.40234375,0.0
229,8,100.0,0.026845638,0.41796875,0.011527378
229,9,120.0,0.006711409,0.42578125,0.051873199
229,10,290.0,0.100671141,0.421875,0.037463977
229,11,20.0,0.073825503,0.41015625,0.034582133
229,12,280.0,0.020134228,0.390625,0.034582133
229,13,270.0,0.026845638,0.390625,0.095100865
229,14,30.0,0.067114094,0.421875,0.239193084
229,15,80.0,0.026845638,0.42578125,0.121037464
229,16,20.0,0.046979866,0.43359375,0.100864553
229,17,60.0,0.073825503,0.453125,0.066282421
229,18,20.0,0.147651007,0.42578125,0.017291066
229,19,40.0,0.087248322,0.40234375,0.0
229,20,20.0,0.120805369,0.38671875,0.0
230,6,20.0,0.154362416,0.33203125,0.0
230,7,50.0,0.234899329,0.328125,0.002881844
230,8,30.0,0.261744966,0.34375,0.034582133
230,9,40.0,0.187919463,0.39453125,0.23054755
230,10,30.0,0.281879195,0.4140625,0.484149856
230,11,30.0,0.214765101,0.484375,0.671469741
230,12,30.0,0.161073826,0.515625,0.775216138
230,13,130.0,0.087248322,0.57421875,0.737752161
230,14,10.0,0.080536913,0.55859375,0.610951009
230,15,150.0,0.093959732,0.58984375,0.685878963
230,16,270.0,0.060402685,0.55859375,0.478386167
230,17,130.0,0.013422819,0.49609375,0.244956772
230,18,300.0,0.11409396,0.46875,0.100864553
230,19,290.0,0.154362416,0.44140625,0.005763689
230,20,290.0,0.053691275,0.43359375,0.0
231,6,60.0,0.134228188,0.39453125,0.0
231,7,90.0,0.127516779,0.3984375,0.008645533
231,8,90.0,0.120805369,0.4140625,0.086455331
231,9,70.0,0.100671141,0.44140625,0.187319885
231,10,50.0,0.140939597,0.45703125,0.282420749
231,11,30.0,0.11409396,0.4609375,0.282420749
231,12,20.0,0.134228188,0.51953125,0.484149856
231,13,40.0,0.020134228,0.54296875,0.593659942
231,14,,,0.55078125,0.518731988
231,15,140.0,0.201342282,0.515625,0.449567723
231,16,120.0,0.241610738,0.48828125,0.265129683
231,17,120.0,0.174496644,0.4609375,0.158501441
231,18,120.0,0.181208054,0.4375,0.07204611
231,19,120.0,0.187919463,0.4140625,0.008645533
231,20,120.0,0.147651007,0.4140625,0.0
232,6,90.0,0.100671141,0.35546875,0.0
232,7,90.0,0.134228188,0.3828125,0.005763689
232,8,100.0,0.080536913,0.39453125,0.040345821
232,9,110.0,0.11409396,0.41796875,0.09221902
232,10,110.0,0.093959732,0.48046875,0.276657061
232,11,120.0,0.194630872,0.5390625,0.489913545
232,12,,,0.58203125,0.564841499
232,13,120.0,0.288590604,0.5703125,0.573487032
232,14,120.0,0.295302013,0.54296875,0.556195965
232,15,120.0,0.241610738,0.48046875,0.285302594
232,16,,,0.453125,0.106628242
232,17,120.0,0.194630872,0.44140625,0.051873199
232,18,120.0,0.134228188,0.4296875,0.020172911
232,19,120.0,0.134228188,0.41796875,0.0
232,20,130.0,0.060402685,0.41796875,0.0
233,6,120.0,0.067114094,0.3671875,0.0
233,7,120.0,0.020134228,0.38671875,0.002881844
233,8,120.0,0.006711409,0.41796875,0.054755043
233,9,50.0,0.040268456,0.5,0.265129683
233,10,20.0,0.053691275,0.578125,0.489913545
233,11,20.0,0.10738255,0.65234375,0.723342939
233,12,120.0,0.181208054,0.6875,0.775216138
233,13,120.0,0.187919463,0.71875,0.867435159
233,14,130.0,0.174496644,0.71484375,0.804034582
233,15,120.0,0.32885906,0.62890625,0.648414986
233,16,120.0,0.295302013,0.59375,0.498559078
233,17,110.0,0.241610738,0.56640625,0.253602305
233,18,120.0,0.248322148,0.4921875,0.152737752
233,19,110.0,0.22147651,0.45703125,0.008645533
233,20,100.0,0.214765101,0.4375,0.0
234,6,,,0.32421875,0.0
234,7,120.0,0.281879195,0.32421875,0.017291066
234,8,120.0,0.302013423,0.35546875,0.161383285
234,9,,,0.40234375,0.340057637
234,10,120.0,0.375838926,0.43359375,0.585014409
234,11,,,0.42578125,0.662824207
234,12,130.0,0.32885906,0.4296875,0.463976945
234,13,120.0,0.409395973,0.390625,0.573487032
234,14,,,0.453125,0.46685879
234,15,120.0,0.348993289,0.48828125,0.864553314
234,16,,,0.47265625,0.711815562
234,17,120.0,0.241610738,0.41015625,0.342939481
234,18,,,0.40625,0.063400576
234,19,120.0,0.208053691,0.390625,0.014409222
234,20,,,0.3828125,0.0
235,6,,,0.359375,0.0
235,7,120.0,0.214765101,0.375,0.011527378
235,8,120.0,0.22147651,0.3984375,0.04610951
235,9,120.0,0.234899329,0.49609375,0.288184438
235,10,,,0.546875,0.57925072
235,11,120.0,0.275167785,0.546875,0.538904899
235,12,,,0.5390625,0.322766571
235,13,130.0,0.201342282,0.546875,0.409221902
235,14,120.0,0.255033557,0.578125,0.628242075
235,15,120.0,0.194630872,0.6015625,0.4870317
235,16,,,0.609375,0.414985591
235,17,120.0,0.208053691,0.5546875,0.354466859
235,18,,,0.5234375,0.121037464
235,19,120.0,0.214765101,0.4921875,0.011527378
235,20,,,0.484375,0.0
236,6,110.0,0.0,0.46484375,0.0
236,7,110.0,0.0,0.48046875,0.005763689
236,8,120.0,0.053691275,0.51171875,0.063400576
236,9,,,0.5625,0.195965418
236,10,140.0,0.11409396,0.57421875,0.253602305
236,11,130.0,0.134228188,0.62890625,0.42074928
236,12,,,0.68359375,0.711815562
236,13,130.0,0.140939597,0.7265625,0.734870317
236,14,,,0.73828125,0.930835735
236,15,130.0,0.22147651,0.6953125,0.726224784
236,16,,,0.671875,0.585014409
236,17,130.0,0.174496644,0.63671875,0.354466859
236,18,,,0.56640625,0.103746398
236,19,120.0,0.214765101,0.53515625,0.014409222
236,20,,,0.53125,0.0
237,6,110.0,0.167785235,0.44921875,0.0
237,7,120.0,0.201342282,0.44921875,0.005763689
237,8,,,0.44921875,0.037463977
237,9,120.0,0.234899329,0.453125,0.077809798
237,10,,,0.4609375,0.129682997
237,11,120.0,0.174496644,0.4765625,0.155619597
237,12,,,0.52734375,0.322766571
237,13,130.0,0.201342282,0.6015625,0.55907781
237,14,130.0,0.214765101,0.55078125,0.510086455
237,15,,,0.578125,0.403458213
237,16,,,0.5703125,0.484149856
237,17,130.0,0.201342282,0.5390625,0.317002882
237,18,120.0,0.255033557,0.50390625,0.100864553
237,19,120.0,0.234899329,0.4765625,0.011527378
237,20,120.0,0.194630872,0.4765625,0.0
238,6,120.0,0.228187919,0.4609375,0.0
238,7,120.0,0.255033557,0.46484375,0.002881844
238,8,120.0,0.093959732,0.46875,0.011527378
238,9,120.0,0.161073826,0.46875,0.037463977
238,10,120.0,0.201342282,0.484375,0.112391931
238,11,,,0.50390625,0.201729107
238,12,120.0,0.154362416,0.49609375,0.181556196
238,13,120.0,0.275167785,0.55859375,0.495677233
238,14,120.0,0.22147651,0.55859375,0.527377522
238,15,,,0.55078125,0.414985591
238,16,120.0,0.22147651,0.5234375,0.371757925
238,17,120.0,0.22147651,0.50390625,0.09221902
238,18,130.0,0.174496644,0.47265625,0.040345821
238,19,120.0,0.140939597,0.46484375,0.002881844
238,20,120.0,0.187919463,0.4609375,0.0
239,6,120.0,0.194630872,0.453125,0.0
239,7,120.0,0.140939597,0.4609375,0.005763689
239,8,120.0,0.100671141,0.4765625,0.034582133
239,9,120.0,0.11409396,0.5234375,0.123919308
239,10,130.0,0.147651007,0.62109375,0.524495677
239,11,120.0,0.208053691,0.65625,0.703170029
239,12,120.0,0.174496644,0.6953125,0.812680115
239,13,120.0,0.187919463,0.72265625,0.893371758
239,14,120.0,0.161073826,0.75,0.824207493
239,15,,,0.734375,0.717579251
239,16,130.0,0.093959732,0.69921875,0.495677233
239,17,280.0,0.040268456,0.64453125,0.190201729
239,18,290.0,0.033557047,0.61328125,0.103746398
239,19,100.0,0.0,0.57421875,0.011527378
239,20,110.0,0.0,0.55078125,0.0
240,6,310.0,0.0,0.51171875,0.0
240,7,120.0,0.0,0.5078125,0.023054755
240,8,120.0,0.134228188,0.53515625,0.115273775
240,9,120.0,0.120805369,0.6328125,0.337175793
240,10,120.0,0.120805369,0.70703125,0.634005764
240,11,,,0.7578125,0.711815562
240,12,120.0,0.187919463,0.77734375,0.737752161
240,13,120.0,0.248322148,0.76171875,0.853025937
240,14,120.0,0.248322148,0.75390625,0.922190202
240,15,,,0.734375,0.812680115
240,16,120.0,0.214765101,0.69921875,0.608069164
240,17,120.0,0.234899329,0.65234375,0.377521614
240,18,,,0.61328125,0.155619597
240,19,130.0,0.167785235,0.56640625,0.017291066
240,20,130.0,0.167785235,0.5390625,0.0
241,6,120.0,0.100671141,0.53125,0.0
241,7,110.0,0.134228188,0.53125,0.017291066
241,8,,,0.5546875,0.097982709
241,9,120.0,0.100671141,0.59765625,0.213256484
241,10,,,0.65234375,0.504322767
241,11,140.0,0.181208054,0.69921875,0.757925072
241,12,130.0,0.181208054,0.7265625,0.899135447
241,13,120.0,0.161073826,0.7421875,0.919308357
241,14,120.0,0.201342282,0.734375,0.878962536
241,15,120.0,0.248322148,0.6953125,0.755043228
241,16,120.0,0.248322148,0.68359375,0.587896254
241,17,120.0,0.181208054,0.6640625,0.377521614
241,18,120.0,0.10738255,0.63671875,0.16426513
241,19,110.0,0.080536913,0.58203125,0.017291066
241,20,120.0,0.167785235,0.55078125,0.0
242,6,120.0,0.080536913,0.515625,0.0
242,7,120.0,0.100671141,0.53125,0.023054755
242,8,120.0,0.020134228,0.59765625,0.170028818
242,9,130.0,0.020134228,0.69140625,0.377521614
242,10,130.0,0.033557047,0.7421875,0.585014409
242,11,,,0.73046875,0.755043228
242,12,270.0,0.080536913,0.74609375,0.734870317
242,13,,,0.7578125,0.804034582
242,14,130.0,0.120805369,0.80078125,0.708933718
242,15,,,0.78125,0.746397695
242,16,120.0,0.053691275,0.76953125,0.507204611
242,17,120.0,0.060402685,0.7421875,0.342939481
242,18,130.0,0.067114094,0.6875,0.146974063
242,19,120.0,0.120805369,0.625,0.014409222
242,20,120.0,0.020134228,0.60546875,0.0
243,6,120.0,0.0,0.53515625,0.0
243,7,120.0,0.087248322,0.5546875,0.023054755
243,8,120.0,0.046979866,0.6015625,0.129682997
243,9,50.0,0.006711409,0.64453125,0.190201729
243,10,120.0,0.020134228,0.6796875,0.285302594
243,11,270.0,0.0,0.72265625,0.521613833
243,12,220.0,0.040268456,0.75,0.682997118
243,13,270.0,0.087248322,0.76171875,0.57925072
243,14,270.0,0.080536913,0.7890625,0.824207493
243,15,270.0,0.080536913,0.80078125,0.766570605
243,16,,,0.79296875,0.590778098
243,17,120.0,0.020134228,0.76953125,0.371757925
243,18,120.0,0.11409396,0.69921875,0.155619597
243,19,120.0,0.080536913,0.64453125,0.014409222
243,20,110.0,0.006711409,0.6171875,0.0
244,6,110.0,0.060402685,0.57421875,0.0
244,7,100.0,0.0,0.6015625,0.020172911
244,8,110.0,0.013422819,0.625,0.083573487
244,9,110.0,0.006711409,0.671875,0.178674352
244,10,120.0,0.020134228,0.74609375,0.363112392
244,11,120.0,0.154362416,0.8125,0.657060519
244,12,130.0,0.093959732,0.7890625,0.556195965
244,13,140.0,0.073825503,0.84375,0.593659942
244,14,120.0,0.100671141,0.8359375,0.829971182
244,15,,,0.79296875,0.536023055
244,16,120.0,0.201342282,0.77734375,0.573487032
244,17,120.0,0.214765101,0.7265625,0.293948127
244,18,120.0,0.167785235,0.69140625,0.11815562
244,19,120.0,0.080536913,0.64453125,0.011527378
244,20,120.0,0.10738255,0.62109375,0.0
245,6,120.0,0.0,0.5625,0.0
245,7,120.0,0.020134228,0.5859375,0.020172911
245,8,120.0,0.0,0.6640625,0.170028818
245,9,120.0,0.020134228,0.75,0.389048991
245,10,130.0,0.093959732,0.80859375,0.608069164
245,11,,,0.81640625,0.780979827
245,12,120.0,0.167785235,0.83203125,0.870317003
245,13,,,0.83203125,0.933717579
245,14,120.0,0.214765101,0.83203125,0.887608069
245,15,,,0.8203125,0.726224784
245,16,120.0,0.241610738,0.80078125,0.602305476
245,17,120.0,0.194630872,0.77734375,0.368876081
245,18,120.0,0.140939597,0.73046875,0.161383285
245,19,120.0,0.080536913,0.671875,0.017291066
245,20,120.0,0.033557047,0.640625,0.0
246,6,150.0,0.0,0.6171875,0.0
246,7,160.0,0.026845638,0.60546875,0.020172911
246,8,120.0,0.134228188,0.67578125,0.175792507
246,9,120.0,0.181208054,0.7421875,0.412103746
246,10,120.0,0.208053691,0.78515625,0.628242075
246,11,120.0,0.161073826,0.8046875,0.668587896
246,12,130.0,0.120805369,0.81640625,0.472622478
246,13,,,0.80078125,0.481268012
246,14,120.0,0.201342282,0.79296875,0.662824207
246,15,120.0,0.295302013,0.78125,0.596541787
246,16,120.0,0.248322148,0.78125,0.625360231
246,17,,,0.71484375,0.236311239
246,18,120.0,0.241610738,0.66796875,0.054755043
246,19,120.0,0.248322148,0.66015625,0.002881844
246,20,130.0,0.268456376,0.6484375,0.0
247,6,120.0,0.201342282,0.56640625,0.0
247,7,120.0,0.261744966,0.5546875,0.002881844
247,8,110.0,0.214765101,0.55859375,0.017291066
247,9,120.0,0.268456376,0.5703125,0.051873199
247,10,110.0,0.228187919,0.5703125,0.074927954
247,11,120.0,0.255033557,0.578125,0.089337176
247,12,120.0,0.22147651,0.59375,0.152737752
247,13,120.0,0.234899329,0.6328125,0.242074928
247,14,120.0,0.32885906,0.64453125,0.383285303
247,15,120.0,0.281879195,0.640625,0.380403458
247,16,120.0,0.255033557,0.62890625,0.391930836
247,17,120.0,0.295302013,0.6171875,0.227665706
247,18,120.0,0.241610738,0.58984375,0.100864553
247,19,120.0,0.302013423,0.56640625,0.011527378
247,20,120.0,0.248322148,0.5703125,0.0
248,6,120.0,0.288590604,0.484375,0.0
248,7,110.0,0.214765101,0.49609375,0.002881844
248,8,110.0,0.201342282,0.5078125,0.020172911
248,9,120.0,0.241610738,0.51171875,0.048991354
248,10,120.0,0.255033557,0.53125,0.089337176
248,11,120.0,0.288590604,0.546875,0.18443804
248,12,120.0,0.261744966,0.578125,0.328530259
248,13,120.0,0.248322148,0.57421875,0.334293948
248,14,120.0,0.201342282,0.5859375,0.317002882
248,15,120.0,0.22147651,0.5859375,0.265129683
248,16,120.0,0.194630872,0.56640625,0.167146974
248,17,120.0,0.228187919,0.55859375,0.135446686
248,18,130.0,0.234899329,0.55859375,0.057636888
248,19,120.0,0.248322148,0.55078125,0.005763689
248,20,120.0,0.228187919,0.55078125,0.0
249,6,120.0,0.10738255,0.5390625,0.0
249,7,120.0,0.134228188,0.54296875,0.005763689
249,8,130.0,0.147651007,0.55859375,0.028818444
249,9,120.0,0.154362416,0.578125,0.069164265
249,10,120.0,0.161073826,0.58984375,0.095100865
249,11,120.0,0.167785235,0.625,0.198847262
249,12,120.0,0.194630872,0.66796875,0.363112392
249,13,120.0,0.248322148,0.70703125,0.57925072
249,14,120.0,0.214765101,0.7109375,0.593659942
249,15,130.0,0.174496644,0.703125,0.412103746
249,16,120.0,0.174496644,0.703125,0.319884726
249,17,120.0,0.181208054,0.671875,0.247838617
249,18,120.0,0.161073826,0.640625,0.080691643
249,19,120.0,0.140939597,0.6171875,0.011527378
249,20,120.0,0.174496644,0.60546875,0.0
250,6,120.0,0.167785235,0.609375,0.0
250,7,100.0,0.100671141,0.62890625,0.014409222
250,8,120.0,0.100671141,0.6640625,0.097982709
250,9,110.0,0.10738255,0.69921875,0.201729107
250,10,120.0,0.10738255,0.73828125,0.342939481
250,11,120.0,0.154362416,0.74609375,0.400576369
250,12,,,0.83203125,0.481268012
250,13,130.0,0.100671141,0.828125,0.432276657
250,14,170.0,0.140939597,0.8125,0.279538905
250,15,190.0,0.080536913,0.80078125,0.187319885
250,16,200.0,0.10738255,0.7734375,0.109510086
250,17,180.0,0.073825503,0.76953125,0.04610951
250,18,220.0,0.073825503,0.734375,0.011527378
250,19,280.0,0.161073826,0.6171875,0.0
250,20,270.0,0.187919463,0.5625,0.0
251,6,360.0,0.134228188,0.4765625,0.0
251,7,30.0,0.10738255,0.484375,0.002881844
251,8,40.0,0.087248322,0.4375,0.005763689
251,9,20.0,0.060402685,0.4453125,0.031700288
251,10,130.0,0.053691275,0.47265625,0.074927954
251,11,90.0,0.120805369,0.49609375,0.103746398
251,12,80.0,0.161073826,0.50390625,0.158501441
251,13,100.0,0.140939597,0.4921875,0.097982709
251,14,100.0,0.127516779,0.48828125,0.043227666
251,15,20.0,0.053691275,0.46875,0.037463977
251,16,360.0,0.100671141,0.43359375,0.025936599
251,17,50.0,0.10738255,0.4375,0.017291066
251,18,40.0,0.026845638,0.4140625,0.011527378
251,19,50.0,0.060402685,0.40625,0.0
251,20,50.0,0.11409396,0.4140625,0.0
252,6,10.0,0.026845638,0.421875,0.0
252,7,50.0,0.020134228,0.43359375,0.002881844
252,8,110.0,0.073825503,0.44140625,0.028818444
252,9,100.0,0.080536913,0.44921875,0.028818444
252,10,30.0,0.120805369,0.4375,0.057636888
252,11,110.0,0.073825503,0.48046875,0.146974063
252,12,120.0,0.093959732,0.4765625,0.100864553
252,13,110.0,0.093959732,0.47265625,0.086455331
252,14,90.0,0.120805369,0.46484375,0.089337176
252,15,110.0,0.087248322,0.46484375,0.074927954
252,16,120.0,0.073825503,0.46484375,0.074927954
252,17,110.0,0.033557047,0.45703125,0.025936599
252,18,50.0,0.046979866,0.45703125,0.008645533
252,19,20.0,0.053691275,0.453125,0.0
252,20,30.0,0.100671141,0.453125,0.0
253,6,130.0,0.0,0.46875,0.0
253,7,110.0,0.0,0.47265625,0.008645533
253,8,120.0,0.0,0.4921875,0.040345821
253,9,10.0,0.073825503,0.48828125,0.060518732
253,10,20.0,0.067114094,0.51171875,0.100864553
253,11,30.0,0.040268456,0.5625,0.227665706
253,12,120.0,0.033557047,0.65625,0.426512968
253,13,120.0,0.087248322,0.71875,0.81556196
253,14,170.0,0.020134228,0.67578125,0.737752161
253,15,300.0,0.080536913,0.66796875,0.42074928
253,16,130.0,0.067114094,0.6875,0.527377522
253,17,130.0,0.073825503,0.66796875,0.244956772
253,18,130.0,0.0,0.6171875,0.103746398
253,19,110.0,0.0,0.59765625,0.008645533
253,20,110.0,0.0,0.58203125,0.0
254,6,90.0,0.10738255,0.5625,0.0
254,7,120.0,0.127516779,0.5625,0.008645533
254,8,120.0,0.154362416,0.56640625,0.04610951
254,9,120.0,0.187919463,0.62109375,0.250720461
254,10,120.0,0.22147651,0.64453125,0.39481268
254,11,130.0,0.281879195,0.66015625,0.400576369
254,12,120.0,0.255033557,0.66796875,0.42074928
254,13,120.0,0.228187919,0.671875,0.452449568
254,14,140.0,0.181208054,0.66015625,0.365994236
254,15,130.0,0.214765101,0.6953125,0.449567723
254,16,120.0,0.187919463,0.7109375,0.585014409
254,17,120.0,0.228187919,0.65625,0.377521614
254,18,120.0,0.22147651,0.61328125,0.16426513
254,19,120.0,0.261744966,0.58203125,0.023054755
254,20,130.0,0.228187919,0.578125,0.0
255,6,120.0,0.140939597,0.56640625,0.0
255,7,130.0,0.120805369,0.578125,0.008645533
255,8,120.0,0.167785235,0.60546875,0.09221902
255,9,120.0,0.154362416,0.6484375,0.193083573
255,10,,,0.6875,0.285302594
255,11,,,,0.57925072
255,12,,,0.73828125,0.492795389
255,13,,,0.734375,0.42074928
255,14,130.0,0.073825503,0.765625,0.515850144
255,15,120.0,0.140939597,0.78125,0.521613833
255,16,120.0,0.147651007,0.73046875,0.322766571
255,17,120.0,0.161073826,0.70703125,0.187319885
255,18,120.0,0.181208054,0.671875,0.09221902
255,19,120.0,0.167785235,0.6484375,0.020172911
255,20,120.0,0.167785235,0.64453125,0.0
256,6,120.0,0.154362416,0.61328125,0.0
256,7,120.0,0.11409396,0.625,0.020172911
256,8,120.0,0.087248322,0.65625,0.09221902
256,9,120.0,0.10738255,0.734375,0.247838617
256,10,120.0,0.140939597,0.8125,0.536023055
256,11,120.0,0.167785235,0.8359375,0.809798271
256,12,120.0,0.187919463,0.78125,0.720461095
256,13,120.0,0.154362416,0.7734375,0.288184438
256,14,130.0,0.167785235,0.7578125,0.190201729
256,15,130.0,0.187919463,0.828125,0.443804035
256,16,130.0,0.174496644,0.828125,0.740634006
256,17,130.0,0.167785235,0.80078125,0.44092219
256,18,120.0,0.161073826,0.7421875,0.193083573
256,19,120.0,0.127516779,0.68359375,0.025936599
256,20,130.0,0.140939597,0.65625,0.0
257,6,160.0,0.0,0.65625,0.0
257,7,280.0,0.0,0.6640625,0.031700288
257,8,270.0,0.0,0.69921875,0.109510086
257,9,280.0,0.026845638,0.72265625,0.187319885
257,10,280.0,0.080536913,0.78515625,0.42074928
257,11,280.0,0.093959732,0.8203125,0.778097983
257,12,290.0,0.11409396,0.86328125,0.662824207
257,13,240.0,0.093959732,0.84765625,0.636887608
257,14,210.0,0.080536913,0.87109375,0.498559078
257,15,220.0,0.11409396,0.83984375,0.429394813
257,16,180.0,0.120805369,0.83984375,0.403458213
257,17,170.0,0.140939597,0.828125,0.377521614
257,18,170.0,0.154362416,0.78125,0.18443804
257,19,170.0,0.11409396,0.7421875,0.023054755
257,20,180.0,0.087248322,0.72265625,0.0
258,6,170.0,0.100671141,0.703125,0.0
258,7,170.0,0.080536913,0.72265625,0.023054755
258,8,170.0,0.073825503,0.78125,0.149855908
258,9,180.0,0.073825503,0.8125,0.319884726
258,10,230.0,0.140939597,0.8359375,0.510086455
258,11,220.0,0.120805369,0.84765625,0.380403458
258,12,210.0,0.120805369,0.88671875,0.731988473
258,13,210.0,0.11409396,0.859375,0.44092219
258,14,210.0,0.120805369,0.90625,0.674351585
258,15,170.0,0.174496644,0.84375,0.39481268
258,16,,,0.875,0.351585014
258,17,170.0,0.187919463,0.84375,0.285302594
258,18,170.0,0.167785235,0.80859375,0.187319885
258,19,170.0,0.127516779,0.78515625,0.020172911
258,20,220.0,0.10738255,0.77734375,0.0
259,6,140.0,0.046979866,0.71875,0.0
259,7,170.0,0.161073826,0.7421875,0.025936599
259,8,160.0,0.194630872,0.7578125,0.086455331
259,9,160.0,0.187919463,0.78515625,0.181556196
259,10,170.0,0.161073826,0.7890625,0.190201729
259,11,200.0,0.140939597,0.796875,0.198847262
259,12,210.0,0.181208054,0.80859375,0.314121037
259,13,210.0,0.201342282,0.82421875,0.314121037
259,14,220.0,0.181208054,0.859375,0.484149856
259,15,210.0,0.194630872,0.89453125,0.752161383
259,16,220.0,0.194630872,0.8984375,0.703170029
259,17,170.0,0.174496644,0.82421875,0.331412104
259,18,20.0,0.161073826,0.72265625,0.057636888
259,19,130.0,0.127516779,0.72265625,0.002881844
259,20,130.0,0.140939597,0.71484375,0.0
260,6,120.0,0.154362416,0.625,0.0
260,7,120.0,0.134228188,0.6484375,0.040345821
260,8,120.0,0.154362416,0.69140625,0.132564841
260,9,120.0,0.140939597,0.7734375,0.389048991
260,10,120.0,0.154362416,0.8671875,0.642651297
260,11,120.0,0.208053691,0.828125,0.659942363
260,12,110.0,0.234899329,0.80078125,0.334293948
260,13,120.0,0.228187919,0.859375,0.694524496
260,14,120.0,0.208053691,0.87890625,0.74351585
260,15,120.0,0.208053691,0.859375,0.556195965
260,16,120.0,0.181208054,0.84375,0.34870317
260,17,,,0.83203125,0.438040346
260,18,120.0,0.140939597,0.78125,0.198847262
260,19,140.0,0.100671141,0.73828125,0.025936599
260,20,140.0,0.140939597,0.71875,0.0
261,6,110.0,0.006711409,0.671875,0.0
261,7,120.0,0.093959732,0.69140625,0.031700288
261,8,120.0,0.140939597,0.7578125,0.172910663
261,9,120.0,0.161073826,0.79296875,0.337175793
261,10,120.0,0.194630872,0.859375,0.642651297
261,11,120.0,0.194630872,0.828125,0.489913545
261,12,120.0,0.147651007,0.8828125,0.590778098
261,13,120.0,0.174496644,0.859375,0.484149856
261,14,130.0,0.174496644,0.92578125,0.772334294
261,15,150.0,0.147651007,0.90234375,0.631123919
261,16,130.0,0.147651007,0.86328125,0.495677233
261,17,160.0,0.201342282,0.8125,0.34870317
261,18,170.0,0.181208054,0.7890625,0.152737752
261,19,160.0,0.11409396,0.75390625,0.025936599
261,20,160.0,0.067114094,0.75,0.0
262,6,130.0,0.033557047,0.7109375,0.0
262,7,110.0,0.006711409,0.73046875,0.031700288
262,8,110.0,0.053691275,0.76953125,0.109510086
262,9,110.0,0.087248322,0.80859375,0.172910663
262,10,170.0,0.187919463,0.8515625,0.299711816
262,11,160.0,0.208053691,0.8984375,0.587896254
262,12,170.0,0.201342282,0.89453125,0.824207493
262,13,170.0,0.234899329,0.84375,0.360230548
262,14,180.0,0.154362416,0.875,0.406340058
262,15,160.0,0.201342282,0.890625,0.616714697
262,16,160.0,0.214765101,0.87109375,0.5129683
262,17,170.0,0.161073826,0.8671875,0.334293948
262,18,170.0,0.174496644,0.82421875,0.250720461
262,19,160.0,0.167785235,0.78125,0.031700288
262,20,170.0,0.127516779,0.77734375,0.0
263,6,190.0,0.174496644,0.7734375,0.0
263,7,200.0,0.181208054,0.78515625,0.037463977
263,8,210.0,0.127516779,0.81640625,0.129682997
263,9,260.0,0.174496644,0.81640625,0.247838617
263,10,,,0.82421875,0.172910663
263,11,,,0.8515625,0.57925072
263,12,,,0.91796875,0.772334294
263,13,220.0,0.234899329,0.9140625,0.965417867
263,14,220.0,0.22147651,0.921875,0.925072046
263,15,220.0,0.234899329,0.8984375,0.729106628
263,16,240.0,0.22147651,0.90234375,0.619596542
